PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,AQI
30.295,59.581,16.713,5.151,1.004,57.759,32.117,34.63,60.0
39.441,72.178,52.785,7.677,0.748,57.218,13.617,42.871,131.0
20.837,58.112,15.265,6.528,0.963,53.121,25.6,73.278,58.0
33.548,58.785,23.722,4.558,1.097,74.367,18.375,25.835,67.0
51.954,80.413,28.212,5.293,0.906,23.125,22.899,45.422,103.0
44.088,42.076,39.11,7.594,0.854,55.987,14.741,43.762,97.0
53.325,49.861,36.023,7.1,1.152,58.831,8.368,28.041,106.0
14.22,70.157,33.093,5.518,1.133,43.557,18.494,77.934,82.0
20.307,81.381,13.306,4.417,1.189,43.16,5.973,38.018,81.0
25.45,72.377,34.215,6.107,0.785,44.621,36.192,59.278,85.0
73.516,61.41,16.991,5.179,1.1,25.767,17.222,77.373,147.0
48.208,56.718,21.389,7.841,0.646,18.378,20.182,30.278,96.0
34.771,56.821,48.675,6.638,0.806,69.884,8.206,47.479,121.0
44.541,78.401,23.977,6.273,0.685,54.901,8.144,89.981,89.0
61.611,59.196,36.17,7.233,0.814,49.363,22.712,45.653,123.0
50.88,79.94,42.896,2.577,0.777,70.012,22.0,69.395,107.0
57.581,80.888,41.133,9.675,0.585,53.11,30.593,77.264,115.0
53.38,56.07,58.742,7.34,0.701,72.424,29.601,82.564,146.0
67.938,112.141,52.734,6.965,1.04,30.906,30.132,50.472,135.0
30.924,87.889,28.617,4.743,0.697,68.631,29.12,64.201,87.0
51.656,55.416,29.804,4.593,0.951,17.174,35.236,60.61,103.0
54.303,68.494,39.732,7.388,0.575,78.167,14.037,87.908,108.0
34.741,66.725,33.786,3.266,1.099,34.811,23.388,58.805,84.0
55.552,73.494,33.242,6.559,0.17,26.177,23.96,51.98,111.0
27.917,55.298,56.57,9.475,0.808,60.021,11.492,28.11,141.0
37.56,45.482,31.046,7.589,0.607,29.175,34.105,76.493,77.0
47.535,96.82,31.742,9.044,1.135,74.884,9.504,42.433,96.0
65.684,74.609,32.064,5.323,1.109,43.32,9.063,78.476,131.0
55.925,73.948,19.88,7.464,0.303,47.833,24.483,35.295,111.0
35.781,52.387,63.324,8.202,0.847,33.37,29.375,36.702,158.0
53.764,85.559,24.899,6.733,0.649,28.998,31.928,40.484,107.0
27.072,50.871,30.58,0.528,0.615,32.039,22.812,35.317,76.0
35.182,43.128,33.433,3.63,0.643,53.592,33.363,48.489,83.0
35.422,49.181,28.974,7.107,1.163,41.104,26.687,86.027,72.0
55.092,50.707,9.152,8.038,0.987,85.398,17.016,67.711,110.0
27.353,58.436,27.115,5.004,0.599,52.051,33.005,33.091,67.0
32.496,76.143,41.334,6.099,0.522,32.78,22.299,82.194,103.0
45.95,64.29,12.099,3.156,1.024,47.542,6.458,83.938,91.0
32.419,64.65,43.569,7.638,0.722,71.38,29.877,71.209,108.0
31.893,93.329,36.891,4.938,0.822,35.369,27.394,57.829,93.0
41.448,66.367,49.982,6.406,0.742,49.732,19.005,38.303,124.0
44.571,95.774,14.531,1.394,1.088,49.406,31.911,84.612,95.0
37.308,41.978,12.734,4.043,0.893,48.879,21.942,62.654,74.0
1.012,53.687,58.529,10.93,1.115,44.705,11.643,66.855,146.0
31.312,56.849,45.467,4.237,0.346,66.102,5.314,75.83,113.0
2.739,36.82,21.93,4.73,0.726,24.677,27.965,69.085,54.0
65.361,114.699,24.979,6.487,0.41,64.298,24.163,30.788,130.0
38.951,77.514,22.392,7.078,0.98,47.594,21.01,87.581,77.0
60.5,56.538,40.618,5.085,0.666,30.252,13.84,59.514,121.0
26.324,58.698,35.583,1.918,1.141,68.285,5.628,77.844,88.0
68.879,56.11,28.281,6.496,0.726,32.252,30.928,56.051,137.0
56.521,48.864,18.649,0.435,0.859,50.135,11.731,86.403,113.0
25.066,97.909,17.592,7.26,0.911,47.643,18.808,72.453,97.0
60.204,82.932,17.625,4.41,0.756,54.882,28.087,53.93,120.0
32.359,121.699,9.461,7.946,0.619,53.354,25.85,80.993,121.0
21.469,58.256,41.624,6.454,0.483,42.937,22.248,86.87,104.0
42.489,6.854,41.23,4.068,0.586,30.472,18.52,72.505,103.0
60.008,74.672,37.098,9.95,0.998,26.847,26.757,28.424,120.0
30.681,56.463,24.586,8.827,0.451,35.162,27.08,66.372,61.0
30.291,73.958,37.315,8.564,0.955,64.097,18.86,83.946,93.0
40.742,48.858,7.344,6.854,0.718,11.948,17.394,76.716,81.0
50.585,55.418,34.612,0.312,0.894,37.827,23.768,41.508,101.0
29.067,97.727,18.472,3.736,0.843,54.992,6.435,85.439,97.0
44.298,12.058,33.733,2.836,1.247,55.562,19.732,55.759,88.0
11.802,86.393,26.253,8.244,0.713,61.688,28.818,58.409,86.0
44.181,36.815,37.207,6.0,1.285,55.971,15.128,87.506,93.0
47.338,44.277,43.568,9.789,0.747,64.964,29.479,55.67,108.0
49.552,116.849,27.11,6.872,0.918,47.054,37.457,69.708,116.0
46.911,48.088,46.877,5.383,0.715,32.127,24.573,44.983,117.0
58.773,40.566,36.89,4.545,0.851,27.905,24.355,41.638,117.0
43.001,56.666,8.779,6.343,1.012,42.345,25.718,58.843,86.0
32.61,69.632,29.075,5.658,0.97,19.501,32.545,57.966,72.0
48.977,49.652,6.52,4.09,0.774,21.915,35.958,49.898,97.0
52.122,57.909,26.415,5.561,1.116,61.211,19.38,88.922,104.0
12.562,99.804,23.325,8.109,0.498,51.888,18.76,51.29,99.0
53.266,76.557,21.845,4.895,0.688,44.447,36.573,67.133,106.0
46.657,61.252,45.51,5.231,0.549,31.194,23.946,64.759,113.0
51.053,111.505,24.403,3.987,0.586,61.919,9.816,30.578,111.0
41.169,85.089,30.385,1.467,1.108,45.062,21.475,83.738,85.0
40.444,95.889,30.789,1.98,0.656,58.071,9.49,51.963,95.0
44.889,68.119,45.066,7.428,0.865,70.83,29.484,45.739,112.0
29.752,36.135,38.063,7.612,0.925,80.089,5.448,28.486,95.0
36.437,84.168,31.128,3.654,0.404,59.404,30.027,79.762,84.0
41.544,66.273,28.024,5.915,0.987,49.486,6.471,77.525,83.0
54.944,17.15,40.483,7.122,0.833,30.143,33.603,31.49,109.0
50.097,66.759,42.107,5.973,1.23,72.858,19.007,64.108,105.0
75.061,64.634,46.925,3.091,1.19,52.551,35.653,85.894,150.0
18.045,82.829,47.313,7.929,0.928,49.063,14.204,71.919,118.0
37.7,106.523,16.712,6.945,0.927,59.849,27.373,57.726,106.0
45.124,66.532,26.467,8.727,0.892,60.194,30.894,50.404,90.0
35.07,43.678,27.784,7.294,0.691,48.308,16.439,45.429,70.0
56.634,80.257,46.294,7.149,0.646,40.683,22.923,52.481,115.0
37.592,69.022,33.168,7.935,0.605,52.644,5.843,82.022,82.0
57.705,34.829,40.594,3.257,1.028,52.08,12.971,31.597,115.0
1.692,65.982,17.8,9.095,0.865,36.693,16.078,60.885,65.0
11.325,90.298,33.807,10.04,0.68,54.059,18.015,76.637,90.0
86.474,79.404,41.058,6.366,0.9,33.75,18.256,55.001,172.0
52.098,78.962,21.775,9.581,0.786,72.559,7.286,64.217,104.0
36.886,85.252,33.385,5.424,0.946,55.703,24.257,83.526,85.0
52.396,61.334,48.874,4.123,0.656,26.679,32.117,79.303,122.0
31.798,44.484,37.141,3.254,0.587,45.583,19.476,43.415,92.0
46.313,105.389,45.029,1.474,0.851,35.975,22.733,58.566,112.0
33.578,61.532,56.84,0.128,0.743,57.986,9.595,44.321,142.0
29.497,73.697,55.782,5.708,0.938,31.798,27.958,26.423,139.0
9.914,49.6,43.986,8.674,0.492,56.351,27.399,72.766,109.0
54.276,33.386,39.792,2.83,0.607,76.202,24.883,62.612,108.0
40.304,69.06,42.748,5.703,0.6,63.406,21.125,83.736,106.0
28.634,24.213,0.886,2.446,0.985,63.198,17.14,74.988,57.0
52.345,51.359,12.456,6.41,0.705,42.606,19.075,75.28,104.0
63.703,58.669,24.419,4.656,0.47,54.869,15.39,50.646,127.0
11.758,56.971,8.048,7.122,0.857,53.46,35.654,26.753,56.0
41.84,98.527,12.692,0.005,0.73,41.325,30.549,39.962,98.0
37.561,59.039,21.406,5.198,1.351,59.44,33.325,27.257,75.0
54.175,38.331,62.152,6.646,0.831,39.111,22.292,68.815,155.0
64.56,60.411,39.675,11.473,0.644,48.116,15.712,79.038,129.0
60.154,70.598,47.44,5.175,0.578,32.655,6.369,76.326,120.0
14.755,45.303,46.1,6.604,0.487,9.407,34.204,29.187,115.0
36.764,48.114,18.733,9.359,1.038,76.676,26.433,43.664,73.0
38.075,42.53,54.383,8.522,0.51,50.127,32.118,62.964,135.0
51.579,86.384,31.927,6.234,0.532,32.935,18.226,74.898,103.0
27.058,74.77,21.993,6.279,1.107,69.355,21.747,25.086,74.0
67.756,83.965,8.484,4.623,1.069,21.658,14.029,45.26,135.0
33.948,63.854,30.426,8.726,0.827,63.775,24.865,32.509,76.0
5.1,44.443,49.226,7.535,0.764,50.943,37.145,56.32,123.0
49.844,84.923,33.77,7.214,0.657,19.426,5.599,43.048,99.0
44.61,48.473,17.85,4.451,0.617,50.202,22.039,55.458,89.0
24.431,70.388,50.389,5.567,0.821,20.202,7.188,48.064,125.0
28.509,19.083,41.314,4.571,0.785,21.756,13.492,75.409,103.0
34.864,77.483,29.828,5.114,0.794,56.832,33.516,32.128,77.0
20.475,99.921,52.268,0.676,0.784,29.335,10.016,63.849,130.0
27.509,67.742,18.703,8.856,0.981,64.814,10.583,59.154,67.0
31.001,106.044,37.74,10.134,0.846,54.157,24.776,27.281,106.0
53.138,70.267,30.14,6.305,0.845,65.976,33.252,30.451,106.0
59.096,65.104,22.844,7.06,0.758,44.889,33.493,82.209,118.0
8.33,129.59,16.113,5.116,0.938,57.112,29.454,65.505,129.0
38.545,30.619,31.061,4.048,0.422,74.064,11.021,51.902,77.0
84.854,61.208,41.7,5.578,1.198,65.157,32.351,84.609,169.0
51.204,95.634,54.189,7.462,0.361,52.583,28.454,87.166,135.0
35.948,64.12,46.361,10.204,1.054,38.241,9.129,45.128,115.0
54.522,51.428,38.772,4.164,0.707,44.166,32.937,79.483,109.0
80.703,88.128,35.533,4.368,1.068,32.133,18.38,71.741,161.0
44.089,62.361,29.65,9.037,0.721,65.369,33.892,88.301,88.0
33.277,87.474,34.653,5.71,0.757,65.044,17.693,85.899,87.0
26.74,88.377,28.652,6.15,0.903,45.472,24.366,48.042,88.0
44.309,84.812,40.114,7.607,0.431,33.349,16.861,39.617,100.0
40.618,27.062,15.494,7.068,0.746,43.995,21.573,66.612,81.0
8.724,83.468,24.775,6.899,0.534,46.516,27.623,44.649,83.0
31.095,116.526,44.766,3.376,0.851,51.962,19.364,29.609,116.0
58.2,87.963,42.799,4.433,0.621,48.586,25.174,53.466,116.0
38.027,75.907,27.946,6.07,1.149,59.416,16.801,83.364,76.0
42.608,71.659,29.453,7.786,0.828,50.062,36.297,86.572,85.0
14.026,61.825,23.317,5.398,0.759,54.014,31.796,46.775,61.0
71.911,110.992,36.74,7.944,1.192,10.39,30.674,43.728,143.0
48.2,43.076,21.811,4.845,0.784,58.492,29.607,35.781,96.0
41.162,44.334,21.878,4.189,0.741,50.223,24.815,85.427,82.0
27.164,67.727,27.411,4.59,0.687,43.583,8.967,77.109,68.0
60.834,108.904,48.075,9.898,0.818,42.529,13.165,59.874,121.0
58.672,103.35,46.163,10.636,0.759,42.882,31.73,71.529,117.0
44.165,33.767,26.075,4.734,1.177,49.53,9.497,82.835,88.0
40.808,48.805,28.112,3.696,1.233,59.261,29.222,80.59,81.0
76.46,82.336,54.371,2.936,0.578,74.536,24.325,84.403,152.0
76.583,48.858,34.119,3.772,1.106,61.786,14.397,33.614,153.0
40.018,93.272,38.463,2.008,1.082,59.952,30.805,35.901,96.0
46.881,77.016,38.375,3.926,0.883,18.784,8.459,30.943,95.0
57.734,96.21,3.846,8.46,0.825,34.775,5.878,50.815,115.0
30.871,89.684,26.607,11.803,0.692,19.169,19.693,75.411,89.0
52.566,93.469,35.97,2.247,0.4,38.086,35.112,74.107,105.0
38.996,58.517,48.635,3.193,0.661,43.155,28.478,76.176,121.0
50.049,49.62,8.699,1.177,0.877,55.475,14.436,72.361,100.0
30.2,79.202,24.354,4.949,0.464,35.379,30.58,69.81,79.0
20.074,47.649,29.686,10.024,0.944,44.604,8.992,78.824,74.0
60.716,31.107,32.53,4.106,0.581,50.384,6.154,54.63,121.0
57.305,65.697,48.378,6.568,1.169,63.164,35.757,76.615,120.0
45.334,51.549,30.308,7.21,1.259,63.572,17.962,61.948,90.0
32.238,89.6,21.832,5.079,0.815,52.61,34.927,89.69,89.0
43.401,65.622,9.58,9.257,0.374,41.533,12.976,72.013,86.0
72.268,73.123,26.451,3.064,0.619,54.777,15.25,29.335,144.0
26.817,73.005,19.75,9.634,0.858,56.834,16.324,85.1,73.0
59.825,73.007,24.816,5.367,0.914,52.085,21.49,40.797,119.0
36.736,105.738,31.288,2.326,0.667,93.321,16.889,77.039,105.0
56.209,80.869,26.78,5.279,0.858,62.378,5.542,51.024,112.0
38.529,52.344,41.181,6.173,0.727,43.21,6.909,30.51,102.0
55.019,60.103,7.062,10.593,0.813,65.537,33.213,79.618,110.0
41.401,77.071,33.288,5.728,1.27,44.513,24.589,42.081,83.0
43.94,58.487,35.221,4.029,1.019,48.025,31.294,49.083,88.0
45.816,44.258,37.56,3.027,0.796,58.226,13.207,76.297,93.0
40.965,69.556,34.91,7.146,0.887,49.83,12.109,54.542,87.0
67.537,29.502,34.686,4.543,0.639,54.48,10.987,46.851,135.0
35.242,104.309,21.687,9.39,0.787,37.668,16.915,35.898,104.0
41.846,97.329,23.211,6.033,0.813,58.506,36.6,45.077,97.0
64.512,67.594,42.159,6.984,0.692,66.289,18.256,61.703,129.0
53.757,70.437,19.513,5.71,0.724,55.14,33.974,29.884,107.0
4.68,78.959,49.907,3.131,0.577,54.16,10.19,84.493,124.0
16.303,96.768,26.791,4.872,0.503,46.92,12.261,33.035,96.0
41.919,63.418,35.456,3.716,0.873,81.028,9.937,56.04,88.0
13.598,100.279,1.521,6.969,1.09,59.83,23.66,54.118,100.0
44.598,77.98,50.683,4.754,1.06,28.385,17.365,26.723,126.0
56.567,91.961,4.604,3.361,1.124,86.049,23.187,72.295,113.0
20.088,80.605,40.16,5.44,0.821,48.238,11.682,60.58,100.0
49.094,19.148,19.027,7.182,0.91,50.198,29.334,79.648,98.0
39.424,86.352,50.838,5.006,0.427,37.431,33.659,79.523,127.0
58.332,18.873,42.994,5.942,0.599,53.394,6.782,33.618,116.0
66.882,43.268,31.301,1.66,1.311,65.622,13.75,54.054,133.0
40.171,94.949,25.155,6.888,0.84,29.631,29.015,26.684,94.0
47.588,56.198,40.648,4.126,0.94,45.057,6.3,76.946,101.0
20.511,42.299,19.149,5.468,0.931,44.539,28.723,28.705,47.0
33.676,124.243,41.201,5.838,1.133,42.689,9.58,57.035,124.0
32.675,60.996,33.139,5.616,0.416,76.627,21.075,39.944,82.0
15.795,69.152,45.459,4.035,1.172,50.493,21.385,47.432,113.0
42.982,75.413,41.66,1.909,0.593,46.135,21.274,61.446,104.0
16.695,77.446,22.33,6.848,0.985,59.96,10.712,42.538,77.0
48.649,103.974,55.158,6.44,0.584,27.766,7.716,79.617,137.0
31.152,59.334,33.192,4.674,0.718,17.081,24.043,28.853,82.0
53.848,46.669,41.385,4.139,0.965,46.896,13.764,68.598,107.0
33.946,99.606,20.091,8.893,0.765,46.848,28.887,41.604,99.0
65.586,41.726,13.486,7.285,0.725,36.291,6.375,37.458,131.0
29.653,37.513,13.475,9.73,0.607,68.575,23.027,66.926,59.0
8.747,85.36,65.536,3.787,0.826,59.849,16.588,59.402,163.0
8.608,77.669,51.704,8.145,0.747,40.906,36.657,80.564,129.0
65.926,68.005,39.012,5.571,0.793,32.899,10.104,50.561,131.0
29.842,50.804,29.594,3.738,0.851,47.35,21.932,29.568,73.0
49.119,48.774,28.053,0.052,1.179,62.71,19.217,67.322,98.0
48.439,59.687,20.464,8.768,1.159,63.238,26.508,31.717,96.0
49.088,82.466,30.647,1.427,0.926,69.515,31.099,79.501,98.0
35.234,96.17,34.862,4.835,0.757,55.282,10.14,75.782,96.0
50.608,47.458,27.68,8.782,0.541,65.823,37.533,61.469,101.0
18.766,53.056,32.894,3.878,0.924,64.229,30.775,56.894,82.0
86.959,98.461,51.464,7.724,0.787,48.583,36.655,79.05,173.0
27.819,96.519,49.082,9.333,0.835,50.551,17.1,78.627,122.0
30.129,82.795,28.342,3.86,1.14,29.008,17.353,33.075,82.0
26.156,75.465,38.497,1.565,0.22,47.454,21.063,79.089,96.0
63.969,73.624,12.844,3.561,1.003,55.225,6.151,44.276,127.0
17.202,73.765,29.456,8.299,1.036,21.92,26.763,41.708,73.0
58.007,92.47,38.29,3.698,0.771,41.478,9.792,30.757,116.0
37.764,59.954,18.191,0.972,0.422,44.586,19.757,53.555,75.0
47.699,99.161,52.43,8.787,0.946,68.819,35.952,53.1,131.0
46.178,33.413,29.37,4.192,0.849,59.771,14.815,60.141,92.0
24.909,53.921,25.686,8.434,0.678,37.346,36.076,63.787,64.0
56.844,64.414,50.539,2.345,0.635,42.893,18.98,69.815,126.0
2.114,110.408,29.397,5.977,0.769,27.694,26.267,55.3,110.0
28.518,102.999,34.25,7.877,0.932,74.296,15.358,59.146,102.0
37.57,80.175,34.383,5.059,0.943,45.709,10.008,81.416,85.0
16.169,25.301,39.559,4.622,0.197,57.959,27.372,29.661,98.0
32.778,84.487,25.55,5.97,0.616,48.104,30.543,42.577,84.0
22.773,61.167,51.986,9.531,0.794,57.689,29.338,89.412,129.0
30.49,31.222,38.804,7.517,0.549,51.086,14.066,60.605,97.0
23.008,65.591,26.276,6.177,0.849,64.451,11.893,53.665,65.0
69.401,105.263,33.425,6.157,0.733,54.339,34.199,39.521,138.0
33.369,49.726,20.615,8.003,0.861,56.732,37.701,79.627,66.0
74.37,70.954,39.555,5.731,1.001,40.424,15.464,67.966,148.0
47.45,75.903,14.54,7.913,1.423,45.656,14.909,87.683,94.0
44.75,111.631,39.455,11.843,0.64,39.455,8.892,43.536,111.0
63.047,67.693,3.988,2.053,0.525,41.062,35.17,82.392,126.0
20.73,70.492,4.836,5.436,0.751,54.247,33.907,65.032,70.0
30.717,90.049,45.146,3.656,0.695,68.014,9.823,79.238,112.0
25.533,78.068,35.4,6.578,0.773,34.508,17.014,34.271,88.0
53.545,109.618,31.751,6.68,0.79,28.551,25.99,36.137,109.0
62.092,76.261,24.339,7.183,0.775,18.48,32.83,60.576,124.0
59.292,69.619,41.301,3.042,0.474,65.808,29.448,35.304,118.0
16.386,48.284,19.38,5.753,0.866,76.855,17.512,34.079,48.0
77.258,98.175,25.352,5.182,0.634,29.629,14.017,89.889,154.0
71.8,63.538,8.928,7.089,0.689,14.347,18.398,78.194,143.0
56.222,70.67,29.922,3.39,0.316,60.062,5.683,63.506,112.0
61.861,94.017,11.755,6.291,0.63,39.808,14.513,56.365,123.0
82.264,40.808,52.92,3.797,0.851,22.093,5.338,68.075,164.0
25.809,67.018,45.747,6.63,0.77,55.58,19.878,72.469,114.0
72.566,83.662,43.263,6.765,1.376,45.126,23.956,49.857,145.0
49.148,72.336,28.156,10.26,0.628,52.457,35.462,81.054,98.0
18.485,74.131,41.048,7.148,0.937,42.619,32.176,32.334,102.0
43.158,96.186,36.065,7.891,0.558,63.176,24.461,81.446,96.0
7.515,46.571,47.876,4.52,0.655,50.292,29.498,85.36,119.0
35.015,92.402,43.807,1.868,0.751,49.769,21.539,59.953,109.0
38.652,65.943,43.191,7.877,1.078,56.505,35.725,70.73,107.0
40.445,42.612,18.516,1.507,0.702,23.272,37.154,75.454,80.0
16.66,104.377,47.405,8.757,0.855,25.031,31.959,54.137,118.0
26.146,34.476,36.117,2.676,1.001,69.761,17.118,49.571,90.0
34.492,99.295,27.355,2.839,0.86,65.852,12.075,68.976,99.0
11.893,87.595,40.398,9.77,0.408,56.961,33.162,84.578,100.0
28.167,32.098,42.729,3.522,0.451,40.745,10.609,82.219,106.0
17.347,89.0,38.297,5.215,0.819,39.264,8.152,39.125,95.0
46.311,95.015,32.186,5.412,1.055,62.075,22.51,73.072,95.0
36.309,64.261,40.108,4.786,0.904,65.558,24.576,35.021,100.0
65.36,65.67,19.994,5.313,0.619,51.286,13.127,45.946,130.0
45.555,0.936,19.54,8.448,0.751,53.33,6.109,85.381,91.0
21.812,97.682,35.511,8.854,1.447,40.836,32.371,85.428,97.0
75.271,61.998,37.327,8.036,0.768,54.489,9.252,36.357,150.0
74.524,60.203,18.775,5.125,1.03,81.809,14.565,39.417,149.0
83.053,4.268,21.064,11.729,0.796,58.521,14.126,31.045,166.0
52.538,52.095,36.496,8.866,0.615,32.19,29.337,58.885,105.0
32.99,75.983,38.159,4.982,0.858,45.688,31.494,66.011,95.0
90.963,81.909,34.001,9.465,0.683,51.642,34.179,44.946,181.0
36.659,10.633,19.881,7.564,0.877,38.741,22.61,39.366,73.0
9.867,78.623,36.764,5.199,0.835,47.951,36.699,62.606,91.0
31.517,58.188,28.169,4.353,0.729,40.41,11.474,45.871,70.0
43.701,86.003,3.421,5.024,1.3,54.647,32.861,44.275,87.0
79.62,85.935,41.586,8.208,1.029,47.588,18.97,38.213,159.0
23.028,106.2,33.095,9.331,0.575,45.686,19.365,57.314,106.0
45.329,60.568,26.624,0.906,0.81,43.03,6.527,83.071,90.0
39.825,41.236,39.661,6.58,0.521,20.476,18.857,33.068,99.0
55.043,67.482,49.44,2.944,0.681,59.26,34.306,50.607,123.0
75.6,73.998,35.428,5.0,0.822,38.292,12.755,33.895,151.0
32.862,59.848,34.318,5.562,1.055,62.197,18.485,55.208,85.0
29.343,90.864,40.504,9.111,0.535,59.975,37.905,60.314,101.0
32.688,94.016,46.213,7.579,0.363,49.797,25.803,82.015,115.0
18.197,1.201,43.771,8.026,1.128,36.194,18.941,56.344,109.0
50.311,105.224,11.503,7.475,0.743,54.014,35.981,31.321,105.0
38.758,56.325,5.346,5.257,0.902,54.868,19.485,77.158,77.0
59.328,23.669,29.571,6.661,0.654,55.287,18.934,45.669,118.0
82.272,75.531,15.811,6.374,0.688,48.814,19.934,46.927,164.0
55.671,87.145,13.638,5.392,1.152,42.682,27.583,41.317,111.0
47.193,42.969,40.322,6.395,0.803,35.152,15.349,44.215,100.0
57.342,91.89,37.15,9.036,0.841,64.08,11.854,82.573,114.0
26.085,20.246,42.35,7.442,0.862,50.995,5.053,25.271,105.0
28.887,74.037,29.427,4.241,0.588,46.053,6.612,46.075,74.0
58.876,11.756,39.4,7.429,0.617,42.453,10.997,42.892,117.0
24.471,81.444,30.174,10.796,0.718,24.672,28.989,86.749,81.0
53.651,39.636,23.311,5.972,1.239,22.915,5.969,34.042,107.0
22.288,46.734,19.659,6.315,0.889,67.687,13.479,63.068,49.0
31.645,70.498,45.915,4.296,0.652,74.154,7.844,71.832,114.0
28.985,73.107,36.149,6.131,0.913,68.652,19.164,86.493,90.0
42.149,28.677,38.882,7.253,0.743,50.373,7.368,80.406,97.0
47.942,32.03,18.734,2.157,1.017,25.805,30.124,54.116,95.0
47.707,69.986,20.152,4.971,0.612,50.046,11.002,88.986,95.0
46.014,106.188,28.303,6.912,1.063,67.591,33.446,79.401,106.0
59.569,64.55,41.032,6.338,0.888,85.835,21.088,27.32,119.0
21.524,103.695,47.632,5.052,1.056,40.192,18.993,26.953,119.0
43.158,76.517,39.647,3.462,0.571,73.728,33.717,76.306,99.0
30.763,108.977,41.223,1.654,0.569,18.814,15.755,47.828,108.0
47.732,27.876,38.293,7.035,0.943,29.759,27.94,70.373,95.0
19.129,60.559,32.688,4.918,0.643,33.327,5.081,29.435,81.0
31.733,74.35,46.454,5.873,0.874,58.159,11.811,61.632,116.0
30.185,68.996,32.627,6.53,0.431,60.336,9.143,42.733,81.0
65.226,48.656,5.74,6.194,1.099,63.541,37.322,46.028,130.0
79.946,71.673,13.109,2.819,0.544,32.017,14.399,83.949,159.0
60.399,20.629,12.12,5.231,0.766,70.882,8.856,71.102,120.0
40.48,83.247,26.665,12.292,0.39,42.957,34.547,42.73,83.0
14.092,71.633,74.56,2.669,0.834,50.446,17.277,88.861,186.0
2.707,75.833,30.608,6.061,0.94,30.114,31.656,42.565,76.0
35.307,112.014,15.491,6.083,1.388,65.824,24.059,56.69,112.0
27.758,56.597,37.504,9.471,1.004,3.463,32.762,68.794,93.0
31.987,87.673,32.704,1.228,0.8,60.818,19.927,33.777,87.0
49.879,37.967,46.639,1.666,1.038,91.23,6.119,56.866,116.0
29.911,64.395,36.185,7.025,1.127,58.067,20.293,72.981,90.0
41.609,67.674,30.589,9.122,0.523,39.728,7.42,83.73,83.0
38.797,34.496,19.954,7.457,1.101,20.665,6.931,54.189,77.0
46.717,36.017,43.864,8.335,0.837,39.42,30.81,55.656,109.0
40.929,50.389,15.189,4.126,0.69,68.264,25.314,63.283,81.0
51.248,81.199,14.506,9.392,0.549,60.313,22.816,58.738,102.0
30.448,70.039,30.415,8.23,1.1,48.158,7.131,27.416,76.0
52.134,106.895,26.762,3.415,0.992,63.331,10.939,76.741,106.0
24.01,109.454,50.772,7.126,0.468,46.66,15.834,48.569,126.0
31.421,92.374,55.841,3.712,0.822,56.14,15.682,39.577,139.0
48.313,81.599,19.709,7.438,0.878,17.139,13.094,58.145,96.0
29.175,111.864,25.338,7.201,0.691,64.289,22.55,29.803,111.0
76.377,93.87,53.374,5.418,0.731,43.845,37.593,55.208,152.0
33.313,57.709,37.165,5.053,1.107,35.841,18.089,49.564,92.0
41.308,69.897,29.054,2.824,0.976,56.496,7.497,59.5,82.0
9.057,55.876,32.611,8.76,0.275,55.225,25.099,70.725,81.0
27.892,91.729,7.433,7.231,0.872,29.861,28.756,50.533,91.0
19.658,59.002,22.522,4.557,0.464,44.616,31.733,54.566,59.0
20.251,80.818,42.893,6.627,0.797,51.283,10.895,89.42,107.0
63.005,37.286,40.506,6.961,0.831,60.973,9.874,46.046,126.0
60.139,55.621,20.603,6.959,0.998,35.471,21.237,78.634,120.0
46.979,71.165,35.913,4.265,1.091,81.091,27.6,61.253,93.0
54.548,60.152,8.787,4.37,0.757,62.432,19.533,30.496,109.0
28.815,65.571,21.248,7.04,1.223,45.36,27.936,43.425,65.0
34.15,77.41,48.096,5.756,0.7,50.932,20.163,61.098,120.0
43.98,63.681,21.634,6.163,0.746,36.821,26.832,44.603,87.0
43.413,101.645,11.182,6.787,0.597,25.73,16.432,62.245,101.0
45.401,75.342,40.719,6.353,0.556,63.807,28.301,62.332,101.0
32.29,102.162,54.846,2.781,0.668,58.382,6.563,84.535,137.0
49.099,64.635,24.719,8.249,0.775,72.724,5.756,28.091,98.0
59.279,60.742,46.623,5.624,1.059,25.833,27.238,57.366,118.0
37.756,40.552,8.97,7.621,0.87,56.716,35.206,71.112,75.0
19.563,76.88,24.177,11.443,0.907,47.105,17.19,83.283,76.0
88.188,93.629,27.782,8.949,0.721,102.004,13.378,82.579,176.0
45.932,52.427,44.267,4.297,0.722,36.833,13.607,76.597,110.0
46.804,78.55,59.613,2.337,1.07,62.774,19.392,40.003,149.0
45.432,69.494,40.246,5.346,0.354,102.673,33.598,38.418,100.0
20.804,72.099,24.163,3.895,1.134,37.222,27.954,26.924,72.0
35.224,100.698,41.639,6.095,0.916,54.433,35.814,49.56,104.0
35.041,61.444,26.98,7.412,0.679,49.986,22.751,73.07,70.0
